"address","storey_range","LATITUDE","LONGITUDE","resale_price","floor_area_sqm","remaining_lease_year","PROX_CBD","PROX_ELDERLYCARE","PROX_HAWKER","PROX_MRTLRT","PROX_PARKS","PROX_SUPERMARKETS","PROX_CLINICS","NUM_KINDERGARDEN_350M","NUM_CHILDCARE_350M","NUM_BUSSTOP_350M","NUM_PRISCH_1KM","storey_01TO03","storey_04TO06","storey_07TO09","storey_10TO12","storey_13TO15","storey_16TO18","storey_19TO21","storey_22TO24","storey_25TO27","storey_28TO30","storey_31TO33","storey_34TO36","storey_37TO39","storey_40TO42","storey_43TO45","storey_46TO48","storey_49TO51"
"410A FERNVALE RD","19 TO 21",1.390053,103.8759,440000,96,92,17.096,1.045035,0.2109927,0.2068031,0.5543639,0.1488845,0.1580818,0,4,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"332C ANCHORVALE LINK","04 TO 06",1.395002,103.892,445000,92,94,18.181,0.3736046,0.4403839,0.248287,0.9816356,0.3646594,0.3628823,1,5,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"326D ANCHORVALE RD","01 TO 03",1.396131,103.8881,445000,92,94,18.613,0.1124504,0.09703861,0.1768602,0.5573963,0.1506454,0.1349309,1,5,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410B FERNVALE RD","07 TO 09",1.389789,103.8761,448000,95,92,17.018,1.059735,0.2263799,0.2330166,0.5207714,0.177355,0.1858782,0,4,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211C COMPASSVALE LANE","10 TO 12",1.385145,103.8993,450000,93,92,16.076,0.7479465,0.8249548,0.2541473,0.8720561,0.2533676,0.2769737,0,8,10,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"440A FERNVALE LINK","25 TO 27",1.393189,103.8787,450000,92,95,17.726,0.5888454,0.2532201,0.1928391,0.8417443,0.2204933,0.220706,1,7,7,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"452A SENGKANG WEST WAY","19 TO 21",1.393547,103.8745,450000,92,94,17.087,0.8894482,0.3589082,0.2736614,0.6109431,0.2712739,0.1858131,0,4,9,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"453D FERNVALE RD","22 TO 24",1.393417,103.8753,456500,92,95,17.217,0.8193628,0.278143,0.2007021,0.6430177,0.2379986,0.1460388,0,5,12,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"332B ANCHORVALE LINK","10 TO 12",1.395108,103.8915,460000,92,94,18.951,0.3167984,0.3858555,0.2908566,0.9273328,0.312339,0.3123395,1,5,11,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"326A ANCHORVALE RD","07 TO 09",1.394914,103.888,460000,92,94,18.653,0.0780282,0.2277603,0.2886366,0.6469267,0.2550608,3.198588e-08,3,5,10,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"326C ANCHORVALE RD","07 TO 09",1.395717,103.8881,460000,92,94,18.521,0.07946447,0.1405295,0.2117534,0.5859777,0.1815749,0.08908365,1,6,9,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"327C ANCHORVALE RD","07 TO 09",1.396093,103.8887,460000,92,94,18.668,0.09330991,0.0943584,0.1356632,0.6138599,0.1020958,0.1020961,1,7,10,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433A SENGKANG WEST WAY","22 TO 24",1.394949,103.8776,468888,93,94,17.253,0.5196008,0.3754711,0.338849,0.6126796,0.4271834,0.04616246,0,7,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"213B COMPASSVALE LANE","16 TO 18",1.385539,103.9008,470000,100,92,16.208,0.9111653,0.99533,0.2319806,0.7504695,0.1095129,0.120091,0,7,8,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"264F COMPASSVALE BOW","04 TO 06",1.381721,103.8952,472000,92,88,17.032,0.5294388,0.3196326,0.2641109,0.653351,0.1896096,0.2107729,0,4,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"333D ANCHORVALE LINK","07 TO 09",1.394225,103.8922,472500,92,94,17.996,0.4198232,0.5128224,0.2853009,1.053565,0.3850036,0.3699962,0,4,10,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"329A ANCHORVALE ST","16 TO 18",1.396193,103.8897,475000,92,95,19.1,0.1610742,0.1586267,0.1175951,0.700086,0.08982749,0.08982801,1,6,12,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"332B ANCHORVALE LINK","13 TO 15",1.395108,103.8915,478000,92,94,18.951,0.3167984,0.3858555,0.2908566,0.9273328,0.312339,0.3123395,1,5,11,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"333C ANCHORVALE LINK","13 TO 15",1.394416,103.8918,480000,92,95,18.059,0.3637938,0.4581552,0.305105,0.9983059,0.3892699,0.3246148,1,4,10,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"333B ANCHORVALE LINK","13 TO 15",1.394579,103.8914,490000,92,95,18.088,0.3217776,0.4164315,0.3239609,0.9560708,0.3490447,0.2913419,1,5,13,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"453C FERNVALE RD","22 TO 24",1.393533,103.875,492000,92,95,17.228,0.8399092,0.3116005,0.2310952,0.6224862,0.263263,0.1809454,0,5,10,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"332C ANCHORVALE LINK","16 TO 18",1.395002,103.892,495000,92,94,18.181,0.3736046,0.4403839,0.248287,0.9816356,0.3646594,0.3628823,1,5,12,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"281A SENGKANG EAST AVE","04 TO 06",1.386092,103.8916,515000,92,95,17.172,0.1219029,0.420228,0.1334408,1.282986,0.1602374,0.1649818,0,5,12,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"282A SENGKANG EAST AVE","01 TO 03",1.38529,103.8919,526000,92,95,17.357,0.09069672,0.3256226,0.2198243,1.189552,0.1587668,0.1624282,0,4,11,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275A COMPASSVALE LINK","07 TO 09",1.38291,103.8945,540000,90,88,17.125,0.3740214,0.2353071,0.1481963,0.8085316,0.1134092,0.08228174,0,4,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"281B SENGKANG EAST AVE","13 TO 15",1.385728,103.8919,555000,92,95,17.258,0.08189009,0.3743201,0.183591,1.230824,0.1375372,0.1419264,0,4,13,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"275B COMPASSVALE LINK","10 TO 12",1.383339,103.8945,560000,92,88,17.118,0.3403455,0.258212,0.1639922,0.843462,0.1504268,0.101988,0,5,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"275A COMPASSVALE LINK","10 TO 12",1.38291,103.8945,570000,90,88,17.125,0.3740214,0.2353071,0.1481963,0.8085316,0.1134092,0.08228174,0,4,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"281B SENGKANG EAST AVE","10 TO 12",1.385728,103.8919,578000,92,95,17.258,0.08189009,0.3743201,0.183591,1.230824,0.1375372,0.1419264,0,4,13,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"282B SENGKANG EAST AVE","10 TO 12",1.38486,103.892,578000,92,95,17.41,0.1172387,0.2771552,0.2526053,1.146879,0.1871442,0.1900225,0,5,8,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"115 SERANGOON NTH AVE 1","04 TO 06",1.368131,103.8706,342000,93,64,13.821,1.602458,0.6232643,1.83651,0.6245178,0.3300015,0.2635727,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109 SERANGOON NTH AVE 1","07 TO 09",1.369434,103.8705,358000,91,64,13.824,1.637375,0.7259249,1.915811,0.5798532,0.2838325,0.2084258,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"548 SERANGOON NTH AVE 3","04 TO 06",1.372937,103.8707,360000,101,77,13.86,1.822946,1.069413,2.130606,0.6684207,0.1135655,0.1135652,1,8,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"538 SERANGOON NTH AVE 4","01 TO 03",1.374915,103.8732,365000,103,72,13.892,2.174404,1.087669,1.907861,0.5515043,0.1575542,0.2422507,2,6,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"508 SERANGOON NTH AVE 4","01 TO 03",1.371848,103.8758,385000,101,76,14.322,1.895254,0.8954551,1.654313,0.5718769,0.3785441,0.1859376,3,3,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114 SERANGOON NTH AVE 1","07 TO 09",1.368852,103.8715,388000,98,65,13.684,1.721389,0.7517968,1.78952,0.698544,0.2015067,0.1366523,1,3,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"524 SERANGOON NTH AVE 4","07 TO 09",1.372695,103.8729,397500,104,72,13.947,2.019253,1.166228,1.939364,0.7950143,0.193985,0.1811589,3,5,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"514 SERANGOON NTH AVE 4","07 TO 09",1.37089,103.8744,410000,103,72,14.268,2.006624,1.079381,1.677407,0.6394748,0.19313,0.08902444,3,4,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"308 SERANGOON AVE 2","04 TO 06",1.354175,103.866,422000,95,64,12.096,1.545244,0.9968549,0.3480404,0.2921765,0.5359568,0.2049276,0,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"323 SERANGOON AVE 3","01 TO 03",1.351169,103.8694,430000,89,65,12.303,1.814615,1.292438,0.3354178,0.5016587,0.2783992,0.303259,1,4,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"217 SERANGOON AVE 4","10 TO 12",1.357607,103.8723,460000,91,64,12.35,1.899912,0.8686225,0.775412,0.5256807,0.466303,0.1558986,1,4,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"326 SERANGOON AVE 3","04 TO 06",1.350356,103.869,468000,89,65,12.319,1.726243,1.217418,0.376174,0.4008291,0.3208277,0.3700663,1,3,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"205 SERANGOON CTRL","10 TO 12",1.352785,103.8734,5e+05,84,66,11.637,1.787766,1.368559,0.2702214,0.819116,0.2251591,0.1597861,1,3,12,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"410 SERANGOON CTRL","10 TO 12",1.347779,103.8738,5e+05,93,68,11.422,1.627237,0.903995,0.2153653,0.7212857,0.3888463,0.3727855,1,7,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"242 SERANGOON AVE 3","07 TO 09",1.352696,103.8697,510000,84,65,12.355,1.931036,1.20315,0.376024,0.5551104,0.1586559,0.1321046,0,4,9,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"420 SERANGOON CTRL","04 TO 06",1.349149,103.8751,570000,105,69,11.394,1.555407,1.087679,0.1824118,0.790674,0.3996784,0.1730536,1,6,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231 SERANGOON AVE 3","07 TO 09",1.355018,103.8684,570000,104,65,12.247,1.676267,0.9181282,0.6015956,0.2600647,0.3047337,0.1486939,1,5,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"325 SERANGOON AVE 3","01 TO 03",1.350938,103.8687,575888,104,65,12.176,1.733982,1.289,0.4118508,0.4469206,0.3549285,0.3337351,1,3,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315 SERANGOON AVE 2","10 TO 12",1.352934,103.866,595000,104,64,12.105,1.577643,1.133586,0.2497029,0.281749,0.5388214,0.222875,0,3,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"332 SERANGOON AVE 3","07 TO 09",1.351017,103.8702,6e+05,103,65,12.368,1.876961,1.258752,0.2473795,0.5320717,0.190363,0.2365262,0,4,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"409 SERANGOON CTRL","10 TO 12",1.348148,103.8744,655000,111,68,11.367,1.636586,0.9591557,0.1964725,0.7900294,0.3989562,0.3060935,1,7,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"451 TAMPINES ST 42","01 TO 03",1.356578,103.954,370000,84,67,21.45,0.3962575,1.596923,0.08305139,1.003366,0.3624301,0.2765262,0,4,11,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"840 TAMPINES ST 82","04 TO 06",1.351142,103.9356,370000,84,65,18.369,0.365769,0.5473536,0.6968663,1.334127,0.2261038,0.147313,1,3,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153 SIMEI ST 1","04 TO 06",1.345223,103.9572,372000,84,68,19.864,1.2253,1.40113,0.4817978,0.3546233,0.5423677,0.05922636,0,6,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"295 TAMPINES ST 22","01 TO 03",1.35078,103.955,380000,104,63,19.388,0.9764514,1.286983,0.5997017,0.7887864,0.2271094,0.2271101,2,3,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"363 TAMPINES ST 34","01 TO 03",1.355521,103.9609,380000,107,75,22.392,0.6907631,2.111525,0.6968164,0.9271079,0.1569072,0.151488,4,4,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"470 TAMPINES ST 44","07 TO 09",1.360815,103.9546,380000,84,65,21.471,0.2158356,1.437278,0.5112774,0.7456518,0.1770943,0.1375963,3,3,11,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102 TAMPINES ST 11","04 TO 06",1.346716,103.9455,386000,108,63,18.327,0.1801505,0.1553579,0.7293388,1.267626,0.159864,0.1282975,4,5,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"458 TAMPINES ST 42","04 TO 06",1.357981,103.9546,388000,84,67,21.301,0.2446056,1.711435,0.1980723,0.9251359,0.3036639,0.130123,0,3,11,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"871 TAMPINES ST 84","04 TO 06",1.354403,103.9327,390000,104,68,14.594,0.1755248,0.7839663,1.155158,1.416841,0.1517417,0.1517428,1,7,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"229 TAMPINES ST 23","04 TO 06",1.355931,103.9539,390000,98,64,21.102,0.4486788,1.539784,0.08198908,1.058897,0.2931113,0.2931112,0,2,13,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"872 TAMPINES ST 84","07 TO 09",1.354222,103.9324,390000,104,68,14.532,0.2112549,0.8213854,1.176894,1.460319,0.1391378,0.1391388,1,7,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117 SIMEI ST 1","04 TO 06",1.344586,103.9513,391000,84,67,19.003,0.5740948,0.7537113,0.2752001,0.6120632,0.2817015,0.2708751,2,3,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"811 TAMPINES AVE 4","01 TO 03",1.346562,103.9373,392000,91,64,17.736,0.6375363,0.8170693,0.1682009,1.433582,0.3995694,0.0935451,0,2,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"283 TAMPINES ST 22","10 TO 12",1.34863,103.9529,395000,103,64,19.453,0.8303527,0.9736513,0.6028191,0.8794644,0.1761893,0.1073384,1,2,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"346 TAMPINES ST 33","07 TO 09",1.351238,103.9626,395000,108,75,21.542,1.166158,2.090947,1.039265,0.4365291,0.4457975,0.283951,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"735 TAMPINES ST 72","04 TO 06",1.359576,103.9342,397000,100,77,15.039,0.4211631,0.8851348,1.108821,1.149704,0.4596801,0.1387402,2,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"256 TAMPINES ST 21","04 TO 06",1.353236,103.9499,4e+05,98,64,21.049,0.5000079,1.02778,0.5340051,0.9023172,0.3417586,0.2828797,2,4,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212 TAMPINES ST 23","10 TO 12",1.354434,103.9544,410000,104,64,20.955,0.5956061,1.459589,0.1959898,1.134529,0.1893786,0.1779624,0,2,9,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"338 TAMPINES ST 33","04 TO 06",1.351918,103.9596,410000,107,75,21.083,0.9302304,1.81025,0.731038,0.6485762,0.2740869,0.2047461,3,2,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"497H TAMPINES ST 45","04 TO 06",1.359649,103.9599,410000,109,75,22.474,0.4229972,1.786115,0.7004353,0.7395928,0.1885185,0.2564846,2,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"401 TAMPINES ST 41","07 TO 09",1.357073,103.9449,415000,84,65,20.069,0.2117865,0.6776478,0.3019484,0.2469827,0.1706751,0.1287852,0,1,12,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"865 TAMPINES ST 83","04 TO 06",1.353892,103.9343,415000,104,68,14.717,0.2400933,0.6092817,0.9890648,1.284162,0.1692555,0.1647185,2,6,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"866 TAMPINES ST 83","01 TO 03",1.354251,103.9345,418000,102,68,14.868,0.2185145,0.585764,0.9596259,1.243824,0.1307435,0.1231729,3,8,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"366 TAMPINES ST 34","07 TO 09",1.357618,103.9614,420000,100,76,22.406,0.6238511,2.063231,0.7669757,0.7198352,0.3892168,0.3770706,3,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"418 TAMPINES ST 41","01 TO 03",1.358272,103.9473,420000,105,65,19.909,0.2271873,0.9746441,0.5902029,0.3331755,0.3046987,0.1756959,0,2,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"162 SIMEI RD","01 TO 03",1.345719,103.9599,420000,104,68,19.993,1.529749,1.703911,0.4723509,0.06162505,0.8381287,0.296731,1,3,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"232 SIMEI ST 4","04 TO 06",1.344213,103.9572,420000,104,69,19.202,1.224874,1.403606,0.43579,0.3484208,0.4891228,0.1709711,0,5,13,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248 TAMPINES ST 21","01 TO 03",1.35191,103.9471,420000,91,64,19.82,0.4904455,0.7464676,0.2669201,0.8641019,0.3143023,0.2673136,0,2,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221 TAMPINES ST 24","04 TO 06",1.355161,103.9524,420000,104,64,20.967,0.4589,1.36003,0.2774996,0.9872936,0.2021353,0.202135,2,2,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321 TAMPINES ST 33","04 TO 06",1.350699,103.9575,420000,109,75,21.154,0.9900924,1.53987,0.6867898,0.5985264,0.4702078,0.2860213,1,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"716 TAMPINES ST 71","07 TO 09",1.35939,103.9366,420000,99,76,15.218,0.5359892,0.7015081,0.8596947,0.8736311,0.5089668,0.150025,1,5,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"414 TAMPINES ST 41","04 TO 06",1.359812,103.9465,420888,103,66,19.814,0.3860095,1.004723,0.6517984,0.2379347,0.4381027,0.2348801,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119 SIMEI ST 1","01 TO 03",1.343758,103.9519,425000,104,67,18.904,0.6550943,0.8357663,0.1751186,0.5017911,0.1709921,0.1709913,2,3,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104 TAMPINES ST 11","07 TO 09",1.347206,103.9466,425000,104,62,18.452,0.2233535,0.2835389,0.6941997,1.195614,0.2097505,0.2216557,2,5,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"465 TAMPINES ST 44","04 TO 06",1.359587,103.9547,425000,104,66,21.503,0.1608609,1.570037,0.3754911,0.8191742,0.1895508,0.08063728,3,3,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"913 TAMPINES ST 91","01 TO 03",1.348869,103.939,427000,104,63,17.909,0.7173252,0.5582073,0.3758516,1.302049,0.4549426,0.2146291,0,3,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"854 TAMPINES ST 82","01 TO 03",1.353027,103.9366,428000,103,65,18.678,0.4783445,0.3616309,0.7555386,1.117199,0.3487828,0.1020142,2,2,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270 TAMPINES ST 21","04 TO 06",1.34963,103.9486,435000,116,65,19.095,0.5564856,0.6276428,0.5615549,1.161221,0.1501885,0.144181,2,3,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"708 TAMPINES ST 71","04 TO 06",1.357992,103.9369,435000,101,76,15.105,0.4609615,0.5549707,0.7583237,0.8562596,0.4037767,0.115134,1,5,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"924 TAMPINES ST 91","10 TO 12",1.346791,103.9408,435000,104,63,18.16,0.627289,0.4467166,0.2961665,1.439521,0.5350004,0.1367503,1,4,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"907 TAMPINES AVE 4","10 TO 12",1.350612,103.9394,440000,104,64,18.504,0.7607666,0.3612085,0.5736446,1.111488,0.3204716,0.3006306,0,4,8,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"450 TAMPINES ST 42","10 TO 12",1.357421,103.9517,440000,104,64,21.681,0.2013817,1.385322,0.3577352,0.7905265,0.3599226,0.1229436,0,5,10,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"498D TAMPINES ST 45","07 TO 09",1.361113,103.9596,440000,106,76,22.829,0.4251541,1.630624,0.775199,0.705341,0.195001,0.194366,2,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"848 TAMPINES ST 82","07 TO 09",1.352476,103.9361,447000,107,65,18.616,0.4813332,0.4361179,0.8139448,1.201011,0.3790809,0.06670931,2,3,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"273 TAMPINES ST 22","10 TO 12",1.348692,103.9504,448388,105,64,19.098,0.6063209,0.7286891,0.6897343,1.034459,0.1910482,0.05419803,3,2,7,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"262 TAMPINES ST 21","10 TO 12",1.353757,103.951,450000,103,64,21.092,0.5569858,1.142086,0.4886329,0.9445984,0.2294431,0.2294429,2,3,8,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"373 TAMPINES ST 34","01 TO 03",1.356022,103.9588,450000,111,75,22.154,0.4896637,1.94934,0.4618027,1.054829,0.2308216,0.2050156,6,3,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"932 TAMPINES ST 91","04 TO 06",1.3456,103.9394,455000,102,65,17.935,0.752983,0.5768472,0.1121658,1.476061,0.6438933,0.08960658,0,2,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"859A TAMPINES AVE 5","10 TO 12",1.355063,103.9381,455000,104,67,15.554,0.532887,0.2283294,0.5568172,0.852654,0.2505632,0.3375988,3,3,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"269 TAMPINES ST 21","04 TO 06",1.350745,103.948,455000,104,63,19.303,0.6350484,0.6796505,0.4269619,1.021115,0.2628058,0.1374572,1,1,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277 TAMPINES ST 22","07 TO 09",1.347278,103.9512,455000,108,64,19.373,0.6001005,0.7531831,0.5116895,0.8565744,0.06340043,0.1480303,2,2,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"450A TAMPINES ST 42","07 TO 09",1.358361,103.9523,460000,106,76,21.524,0.120632,1.480099,0.3575206,0.7310005,0.2378074,2.171722e-06,3,5,10,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"705 TAMPINES ST 71","10 TO 12",1.357116,103.9373,460000,99,77,15.213,0.4611283,0.4508532,0.6811441,0.8354358,0.3798883,0.1716837,2,7,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"270 TAMPINES ST 21","07 TO 09",1.34963,103.9486,470000,104,65,19.095,0.5564856,0.6276428,0.5615549,1.161221,0.1501885,0.144181,2,3,7,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"842H TAMPINES ST 82","16 TO 18",1.351617,103.9371,492000,106,75,18.636,0.5352544,0.3859975,0.6915864,1.181257,0.3573004,0.0808224,1,2,10,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"869A TAMPINES AVE 8","07 TO 09",1.355018,103.9323,495000,92,94,14.452,0.1463976,0.8343562,1.195601,1.432881,0.08111719,0.08111836,1,5,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"869B TAMPINES AVE 8","10 TO 12",1.354856,103.9327,5e+05,92,95,14.569,0.1308488,0.7886022,1.152248,1.397924,0.128172,0.1281732,1,8,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"869A TAMPINES AVE 8","10 TO 12",1.355018,103.9323,5e+05,92,94,14.452,0.1463976,0.8343562,1.195601,1.432881,0.08111719,0.08111836,1,5,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"246 SIMEI ST 5","04 TO 06",1.345059,103.9542,505000,105,76,19.168,0.8869804,1.063776,0.2234774,0.4997811,0.2895309,0.1763229,2,5,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"505 TAMPINES CTRL 1","07 TO 09",1.355548,103.9456,515000,103,69,19.419,0.1446654,0.6814884,0.253862,0.4297951,0.05114354,4.378021e-08,0,1,12,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"868A TAMPINES AVE 8","10 TO 12",1.355447,103.9325,520000,92,94,14.406,0.09897969,0.8182457,1.171049,1.393971,0.1049086,0.1049096,1,5,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"161 TAMPINES ST 12","07 TO 09",1.350001,103.946,550000,103,64,19.113,0.5274474,0.5052425,0.376452,1.037725,0.2996011,0.04201866,1,3,5,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"523C TAMPINES CTRL 7","13 TO 15",1.359887,103.9389,6e+05,93,95,19.622,0.7602552,0.6729487,0.707306,0.6283319,0.7075976,0.1871166,0,5,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
